filename,width,height,class,xmin,ymin,xmax,ymax
0787.png,57,57,Smoke,1773,313,1830,370
0392.png,57,57,Smoke,1773,313,1830,370
0254.png,69,59,Smoke,1691,577,1760,636
0566.png,32,158,Smoke,962,389,994,547
1095.png,80,48,Smoke,414,514,494,562
1185.png,76,250,Smoke,1613,390,1689,640
0264.png,32,158,Smoke,962,387,994,545
1359.png,50,128,Smoke,1431,416,1481,544
0532.png,69,59,Smoke,1687,578,1756,637
1257.png,57,57,Smoke,1773,313,1830,370
1744.png,32,170,Smoke,966,382,998,552
1761.png,23,151,Smoke,1215,417,1238,568
1222.png,55,80,Smoke,546,424,601,504
1651.png,132,155,Smoke,1246,397,1378,552
1435.png,101,107,Smoke,635,446,736,553
0136.png,65,197,Smoke,1617,421,1682,618
0778.png,99,59,Smoke,1692,576,1791,635
0179.png,57,48,Smoke,1704,577,1761,625
0483.png,141,109,Smoke,1779,445,1920,554
0202.png,107,221,Smoke,1021,323,1128,544
1497.png,55,80,Smoke,546,424,601,504
0173.png,147,97,Smoke,1773,449,1920,546
0105.png,23,113,Smoke,1214,464,1237,577
1363.png,141,67,Smoke,1759,375,1900,442
0497.png,97,120,Smoke,646,424,743,544
0791.png,111,233,Smoke,1019,321,1130,554
0290.png,124,174,Smoke,1250,380,1374,554
1783.png,128,246,Smoke,1025,318,1153,564
1291.png,99,59,Smoke,1689,574,1788,633
1448.png,130,227,Smoke,1023,323,1153,550
1095.png,32,158,Smoke,963,375,995,533
1511.png,50,128,Smoke,1431,412,1481,540
1713.png,50,128,Smoke,1431,412,1481,540
0699.png,29,218,Smoke,1163,357,1192,575
1107.png,32,158,Smoke,963,375,995,533
0676.png,29,218,Smoke,1163,358,1192,576
1557.png,111,76,Smoke,814,477,925,553
0585.png,55,80,Smoke,546,424,601,504
0807.png,76,118,Smoke,1772,302,1848,420
1607.png,132,155,Smoke,1246,396,1378,551
0524.png,69,59,Smoke,1688,578,1757,637
0440.png,32,158,Smoke,962,387,994,545
0615.png,109,155,Smoke,810,395,919,550
1623.png,76,227,Smoke,1623,384,1699,611
1177.png,57,57,Smoke,1773,313,1830,370
0690.png,124,174,Smoke,1251,378,1375,552
0894.png,99,59,Smoke,1688,577,1787,636
1236.png,97,151,Smoke,816,392,913,543
0878.png,76,250,Smoke,1615,391,1691,641
0459.png,141,109,Smoke,1779,449,1920,558
1307.png,57,57,Smoke,1773,313,1830,370
0175.png,74,99,Smoke,666,432,740,531
1343.png,128,59,Smoke,1691,576,1819,635
1398.png,32,170,Smoke,962,375,994,545
0949.png,118,107,Smoke,619,448,737,555
0685.png,50,128,Smoke,1433,423,1483,551
0810.png,107,179,Smoke,815,367,922,546
0584.png,50,128,Smoke,1434,424,1484,552
0102.png,29,218,Smoke,1164,351,1193,569
0727.png,29,218,Smoke,1163,357,1192,575
1572.png,141,67,Smoke,1757,377,1898,444
1429.png,80,48,Smoke,414,514,494,562
0606.png,32,158,Smoke,962,389,994,547
1391.png,76,227,Smoke,1616,382,1692,609
0817.png,111,233,Smoke,1019,321,1130,554
0537.png,32,158,Smoke,962,389,994,547
1558.png,55,80,Smoke,546,424,601,504
1017.png,179,109,Smoke,1741,458,1920,567
0661.png,55,80,Smoke,546,424,601,504
0150.png,23,113,Smoke,1214,464,1237,577
1518.png,130,227,Smoke,1025,317,1155,544
0480.png,80,48,Smoke,423,504,503,552
1478.png,23,151,Smoke,1212,423,1235,574
0947.png,118,107,Smoke,620,445,738,552
1511.png,23,151,Smoke,1212,422,1235,573
1038.png,80,48,Smoke,414,514,494,562
0465.png,55,80,Smoke,546,424,601,504
1136.png,32,158,Smoke,963,376,995,534
0574.png,32,158,Smoke,962,389,994,547
0389.png,86,107,Smoke,656,431,742,538
0205.png,50,116,Smoke,1432,426,1482,542
1271.png,23,113,Smoke,1212,467,1235,580
0230.png,65,197,Smoke,1617,423,1682,620
1396.png,124,174,Smoke,1256,377,1380,551
1558.png,113,57,Smoke,624,498,737,555
0357.png,124,174,Smoke,1251,378,1375,552
0081.png,50,116,Smoke,1433,433,1483,549
0178.png,57,57,Smoke,1773,313,1830,370
0411.png,55,80,Smoke,546,421,601,501
0659.png,80,48,Smoke,414,514,494,562
1075.png,74,74,Smoke,1770,361,1844,435
0353.png,32,158,Smoke,962,387,994,545
0806.png,32,158,Smoke,963,386,995,544
0707.png,160,57,Smoke,580,500,740,557
1219.png,80,48,Smoke,414,514,494,562
1348.png,179,109,Smoke,1741,459,1920,568
0146.png,145,116,Smoke,1226,427,1371,543
0561.png,55,80,Smoke,546,424,601,504
1598.png,80,57,Smoke,1763,302,1843,359
0385.png,29,218,Smoke,1163,357,1192,575
1144.png,32,158,Smoke,963,376,995,534
1466.png,141,67,Smoke,1757,374,1898,441
0871.png,55,80,Smoke,546,424,601,504
0193.png,107,221,Smoke,1021,324,1128,545
0461.png,57,57,Smoke,1773,313,1830,370
0150.png,95,176,Smoke,818,376,913,552
0494.png,69,59,Smoke,1688,578,1757,637
1393.png,90,67,Smoke,816,489,906,556
1044.png,23,113,Smoke,1214,467,1237,580
1016.png,29,218,Smoke,1163,353,1192,571
0898.png,111,233,Smoke,1024,317,1135,550
1058.png,76,250,Smoke,1615,389,1691,639
0246.png,23,113,Smoke,1214,464,1237,577
0693.png,57,57,Smoke,1773,313,1830,370
0659.png,50,128,Smoke,1434,425,1484,553
0389.png,50,116,Smoke,1431,428,1481,544
1785.png,141,67,Smoke,1761,371,1902,438
0762.png,32,158,Smoke,963,388,995,546
0739.png,160,57,Smoke,580,501,740,558
1257.png,29,218,Smoke,1164,335,1193,553
0667.png,149,71,Smoke,589,486,738,557
0137.png,57,57,Smoke,1773,313,1830,370
1153.png,50,128,Smoke,1431,421,1481,549
1405.png,101,107,Smoke,635,446,736,553
1524.png,180,109,Smoke,1740,457,1920,566
1093.png,101,107,Smoke,635,446,736,553
1378.png,124,174,Smoke,1256,377,1380,551
0134.png,55,143,Smoke,445,386,500,529
0198.png,55,97,Smoke,450,445,505,542
0111.png,95,176,Smoke,818,375,913,551
0456.png,86,107,Smoke,657,428,743,535
0135.png,148,97,Smoke,1772,452,1920,549
1323.png,179,109,Smoke,1741,458,1920,567
1173.png,111,246,Smoke,1031,307,1142,553
1207.png,55,80,Smoke,546,424,601,504
1207.png,101,107,Smoke,635,446,736,553
1690.png,55,80,Smoke,546,424,601,504
0330.png,124,174,Smoke,1250,378,1374,552
1331.png,99,59,Smoke,1689,575,1788,634
1084.png,29,218,Smoke,1164,331,1193,549
0580.png,97,120,Smoke,647,426,744,546
1102.png,101,107,Smoke,635,446,736,553
0407.png,55,80,Smoke,546,420,601,500
0207.png,74,99,Smoke,666,431,740,530
1611.png,122,78,Smoke,807,472,929,550
0269.png,29,218,Smoke,1163,356,1192,574
1766.png,76,258,Smoke,1623,382,1699,640
1151.png,97,151,Smoke,815,393,912,544
0692.png,55,80,Smoke,546,424,601,504
0806.png,29,218,Smoke,1163,355,1192,573
0240.png,50,116,Smoke,1431,428,1481,544
1278.png,50,128,Smoke,1431,417,1481,545
1040.png,29,218,Smoke,1163,351,1192,569
0316.png,65,197,Smoke,1617,421,1682,618
0895.png,23,113,Smoke,1214,467,1237,580
1374.png,130,227,Smoke,1022,322,1152,549
1420.png,130,227,Smoke,1023,321,1153,548
1593.png,80,48,Smoke,414,514,494,562
0577.png,109,155,Smoke,809,395,918,550
1771.png,80,48,Smoke,414,514,494,562
1434.png,132,155,Smoke,1247,396,1379,551
0148.png,147,97,Smoke,1773,450,1920,547
1432.png,90,67,Smoke,816,488,906,555
0695.png,50,128,Smoke,1433,422,1483,550
0342.png,76,92,Smoke,1768,310,1844,402
1115.png,80,48,Smoke,414,514,494,562
1166.png,80,48,Smoke,414,514,494,562
0935.png,50,128,Smoke,1432,424,1482,552
0079.png,74,99,Smoke,663,444,737,543
0824.png,50,128,Smoke,1431,426,1481,554
0828.png,32,158,Smoke,963,386,995,544
0818.png,107,179,Smoke,816,369,923,548
1515.png,155,48,Smoke,1719,580,1874,628
1455.png,170,57,Smoke,565,489,735,546
0529.png,95,155,Smoke,823,394,918,549
0841.png,50,128,Smoke,1431,427,1481,555
0956.png,50,128,Smoke,1431,424,1481,552
0837.png,124,174,Smoke,1251,379,1375,553
1658.png,113,57,Smoke,629,495,742,552
0670.png,23,113,Smoke,1213,465,1236,578
1495.png,57,57,Smoke,1758,304,1815,361
0533.png,161,109,Smoke,1759,449,1920,558
0044.png,34,116,Smoke,1423,433,1457,549
0118.png,57,57,Smoke,1773,313,1830,370
1435.png,32,170,Smoke,962,373,994,543
1740.png,128,246,Smoke,1025,319,1153,565
1371.png,128,59,Smoke,1692,578,1820,637
0333.png,144,113,Smoke,1776,443,1920,556
0252.png,76,92,Smoke,1768,309,1844,401
0385.png,107,221,Smoke,1022,319,1129,540
1381.png,32,170,Smoke,962,375,994,545
1612.png,50,128,Smoke,1431,412,1481,540
0245.png,107,221,Smoke,1022,323,1129,544
1646.png,141,67,Smoke,1759,374,1900,441
0632.png,109,155,Smoke,809,395,918,550
0071.png,23,113,Smoke,1214,464,1237,577
0343.png,124,174,Smoke,1251,378,1375,552
1014.png,55,80,Smoke,546,424,601,504
0761.png,57,57,Smoke,1773,313,1830,370
0303.png,69,59,Smoke,1689,577,1758,636
1578.png,132,155,Smoke,1246,396,1378,551
1487.png,57,57,Smoke,1760,304,1817,361
0921.png,55,80,Smoke,546,424,601,504
1761.png,99,55,Smoke,642,498,741,553
0457.png,29,218,Smoke,1163,355,1192,573
1554.png,155,48,Smoke,1721,582,1876,630
1526.png,57,57,Smoke,1761,304,1818,361
0879.png,76,118,Smoke,1770,317,1846,435
1154.png,179,109,Smoke,1741,457,1920,566
1186.png,23,113,Smoke,1213,469,1236,582
0401.png,95,139,Smoke,821,408,916,547
1391.png,141,67,Smoke,1759,374,1900,441
1348.png,23,151,Smoke,1211,424,1234,575
0736.png,50,128,Smoke,1432,424,1482,552
1140.png,80,48,Smoke,414,514,494,562
0948.png,57,57,Smoke,1773,313,1830,370
0497.png,65,197,Smoke,1616,421,1681,618
0810.png,76,250,Smoke,1615,394,1691,644
0662.png,149,71,Smoke,588,486,737,557
0965.png,32,158,Smoke,962,381,994,539
0389.png,57,57,Smoke,1773,313,1830,370
1561.png,55,80,Smoke,546,424,601,504
1057.png,50,128,Smoke,1431,421,1481,549
1092.png,29,218,Smoke,1164,335,1193,553
0430.png,55,80,Smoke,546,422,601,502
1012.png,50,128,Smoke,1431,422,1481,550
1570.png,155,48,Smoke,1722,582,1877,630
1633.png,80,48,Smoke,414,514,494,562
0313.png,50,116,Smoke,1431,426,1481,542
0039.png,32,158,Smoke,944,388,976,546
1555.png,32,170,Smoke,962,373,994,543
1678.png,132,155,Smoke,1247,397,1379,552
0457.png,23,113,Smoke,1214,464,1237,577
0953.png,32,158,Smoke,962,381,994,539
0418.png,124,174,Smoke,1251,378,1375,552
0412.png,29,218,Smoke,1162,359,1191,577
1698.png,23,151,Smoke,1210,419,1233,570
1476.png,23,151,Smoke,1212,423,1235,574
0163.png,48,34,Smoke,559,483,607,517
0426.png,23,113,Smoke,1214,464,1237,577
1721.png,141,67,Smoke,1759,372,1900,439
0923.png,50,128,Smoke,1431,424,1481,552
1708.png,76,227,Smoke,1623,381,1699,608
1530.png,111,76,Smoke,812,479,923,555
1332.png,32,170,Smoke,962,378,994,548
0559.png,80,48,Smoke,415,514,495,562
0969.png,55,80,Smoke,546,424,601,504
1261.png,124,174,Smoke,1255,377,1379,551
0492.png,95,155,Smoke,823,395,918,550
0723.png,109,179,Smoke,813,368,922,547
0859.png,50,128,Smoke,1431,425,1481,553
1037.png,32,158,Smoke,962,381,994,539
0029.png,23,113,Smoke,1214,464,1237,577
1430.png,57,57,Smoke,1755,305,1812,362
1318.png,57,57,Smoke,1773,313,1830,370
0619.png,111,221,Smoke,1020,320,1131,541
1169.png,55,80,Smoke,546,424,601,504
0597.png,29,218,Smoke,1163,355,1192,573
0257.png,69,86,Smoke,669,444,738,530
0149.png,23,113,Smoke,1214,464,1237,577
1295.png,101,107,Smoke,635,446,736,553
0573.png,29,218,Smoke,1163,355,1192,573
0404.png,86,107,Smoke,657,431,743,538
1025.png,80,48,Smoke,414,514,494,562
0200.png,74,99,Smoke,666,431,740,530
0036.png,55,143,Smoke,426,395,481,538
0902.png,80,48,Smoke,414,514,494,562
1661.png,128,246,Smoke,1017,311,1145,557
0092.png,29,218,Smoke,1164,357,1193,575
1359.png,23,151,Smoke,1212,423,1235,574
1772.png,50,128,Smoke,1431,412,1481,540
0237.png,69,86,Smoke,669,444,738,530
0255.png,32,158,Smoke,962,387,994,545
0757.png,111,221,Smoke,1019,322,1130,543
0822.png,57,57,Smoke,1773,313,1830,370
1256.png,55,80,Smoke,546,424,601,504
1731.png,132,155,Smoke,1246,399,1378,554
0065.png,95,176,Smoke,819,378,914,554
0464.png,140,109,Smoke,1780,447,1920,556
1270.png,179,109,Smoke,1741,458,1920,567
0948.png,80,48,Smoke,414,514,494,562
0490.png,55,80,Smoke,546,424,601,504
0952.png,29,218,Smoke,1163,353,1192,571
1083.png,29,218,Smoke,1164,331,1193,549
1306.png,55,80,Smoke,546,424,601,504
1463.png,132,155,Smoke,1247,397,1379,552
0898.png,55,80,Smoke,546,424,601,504
0362.png,76,95,Smoke,665,433,741,528
1191.png,23,113,Smoke,1213,469,1236,582
1317.png,99,59,Smoke,1690,575,1789,634
0385.png,69,59,Smoke,1691,579,1760,638
1248.png,32,158,Smoke,963,376,995,534
0760.png,76,250,Smoke,1612,394,1688,644
0314.png,29,218,Smoke,1163,356,1192,574
1703.png,80,57,Smoke,1758,299,1838,356
0134.png,23,113,Smoke,1214,464,1237,577
0046.png,55,143,Smoke,438,389,493,532
1129.png,57,57,Smoke,1773,313,1830,370
0624.png,55,80,Smoke,546,424,601,504
0099.png,148,97,Smoke,1772,456,1920,553
1375.png,50,128,Smoke,1431,415,1481,543
1457.png,170,57,Smoke,565,489,735,546
0625.png,124,174,Smoke,1251,377,1375,551
1302.png,80,48,Smoke,414,514,494,562
0120.png,23,113,Smoke,1214,464,1237,577
0374.png,50,116,Smoke,1431,427,1481,543
0393.png,86,107,Smoke,656,431,742,538
0401.png,86,107,Smoke,656,431,742,538
1401.png,80,48,Smoke,414,514,494,562
1358.png,57,57,Smoke,1773,313,1830,370
1166.png,57,57,Smoke,1773,313,1830,370
1761.png,23,151,Smoke,1215,416,1238,567
1285.png,130,227,Smoke,1017,329,1147,556
1620.png,141,67,Smoke,1759,376,1900,443
1617.png,76,227,Smoke,1623,384,1699,611
0541.png,29,218,Smoke,1163,357,1192,575
1580.png,111,76,Smoke,815,477,926,553
1707.png,155,48,Smoke,1722,579,1877,627
0681.png,65,250,Smoke,1620,397,1685,647
0001.png,145,116,Smoke,1193,429,1338,545
0888.png,76,250,Smoke,1613,392,1689,642
0406.png,23,113,Smoke,1214,464,1237,577
0437.png,65,197,Smoke,1617,422,1682,619
0389.png,107,221,Smoke,1022,319,1129,540
0628.png,109,155,Smoke,809,394,918,549
0342.png,144,113,Smoke,1776,443,1920,556
1320.png,76,250,Smoke,1618,383,1694,633
0621.png,50,128,Smoke,1434,423,1484,551
1789.png,23,151,Smoke,1215,416,1238,567
0048.png,34,116,Smoke,1427,432,1461,548
0172.png,32,158,Smoke,962,387,994,545
0176.png,32,158,Smoke,962,387,994,545
0576.png,80,48,Smoke,415,515,495,563
1460.png,32,170,Smoke,962,373,994,543
1059.png,32,158,Smoke,962,380,994,538
0254.png,69,86,Smoke,669,444,738,530
1521.png,103,55,Smoke,820,502,923,557
0936.png,50,128,Smoke,1431,424,1481,552
0924.png,76,118,Smoke,1768,316,1844,434
1753.png,80,57,Smoke,1759,298,1839,355
0956.png,32,158,Smoke,962,381,994,539
1349.png,32,170,Smoke,962,378,994,548
1387.png,141,67,Smoke,1759,375,1900,442
1199.png,97,151,Smoke,816,393,913,544
0326.png,107,221,Smoke,1021,320,1128,541
1757.png,128,246,Smoke,1025,314,1153,560
1021.png,55,80,Smoke,546,424,601,504
0645.png,23,113,Smoke,1213,465,1236,578
0012.png,32,158,Smoke,928,387,960,545
1207.png,80,48,Smoke,414,514,494,562
1024.png,32,158,Smoke,962,381,994,539
1533.png,141,67,Smoke,1757,376,1898,443
1041.png,80,48,Smoke,414,514,494,562
0129.png,23,113,Smoke,1214,464,1237,577
1224.png,84,67,Smoke,1760,376,1844,443
1142.png,55,80,Smoke,546,424,601,504
1279.png,179,109,Smoke,1741,458,1920,567
0041.png,107,195,Smoke,1008,357,1115,552
0886.png,111,233,Smoke,1023,318,1134,551
0553.png,97,120,Smoke,647,425,744,545
0132.png,76,92,Smoke,1768,310,1844,402
1515.png,57,57,Smoke,1761,304,1818,361
0154.png,74,99,Smoke,666,436,740,535
0414.png,23,113,Smoke,1214,464,1237,577
0964.png,179,109,Smoke,1741,457,1920,566
0082.png,65,197,Smoke,1618,422,1683,619
1449.png,76,227,Smoke,1620,384,1696,611
0453.png,55,84,Smoke,450,460,505,544
0632.png,32,158,Smoke,963,389,995,547
0060.png,95,176,Smoke,817,378,912,554
1528.png,141,67,Smoke,1758,377,1899,444
0743.png,57,57,Smoke,1773,313,1830,370
0073.png,65,197,Smoke,1618,422,1683,619
1618.png,32,170,Smoke,964,372,996,542
0856.png,80,48,Smoke,414,514,494,562
0907.png,32,158,Smoke,963,380,995,538
0330.png,32,158,Smoke,962,387,994,545
0930.png,80,48,Smoke,414,514,494,562
1514.png,23,151,Smoke,1212,422,1235,573
0640.png,65,218,Smoke,1620,397,1685,615
0177.png,65,197,Smoke,1617,422,1682,619
1631.png,80,57,Smoke,1763,302,1843,359
1625.png,181,109,Smoke,1739,458,1920,567
0435.png,50,116,Smoke,1431,428,1481,544
1275.png,32,158,Smoke,963,376,995,534
0268.png,69,86,Smoke,670,444,739,530
1688.png,80,48,Smoke,414,514,494,562
1785.png,50,128,Smoke,1431,412,1481,540
0796.png,170,67,Smoke,568,489,738,556
0988.png,101,160,Smoke,812,379,913,539
1117.png,23,113,Smoke,1214,471,1237,584
0724.png,124,174,Smoke,1251,378,1375,552
0081.png,74,99,Smoke,663,444,737,543
1098.png,57,57,Smoke,1773,313,1830,370
1234.png,111,246,Smoke,1032,308,1143,554
0187.png,55,97,Smoke,450,445,505,542
1519.png,80,48,Smoke,414,514,494,562
1286.png,84,67,Smoke,1760,375,1844,442
1138.png,80,48,Smoke,414,514,494,562
1703.png,80,48,Smoke,414,514,494,562
0649.png,32,158,Smoke,963,389,995,547
0618.png,97,120,Smoke,647,430,744,550
0820.png,170,67,Smoke,567,490,737,557
0893.png,29,218,Smoke,1163,353,1192,571
0748.png,57,57,Smoke,1773,313,1830,370
0607.png,124,174,Smoke,1251,377,1375,551
1171.png,29,218,Smoke,1164,333,1193,551
1290.png,124,174,Smoke,1255,377,1379,551
0213.png,23,113,Smoke,1214,464,1237,577
1755.png,76,258,Smoke,1625,382,1701,640
0513.png,32,158,Smoke,962,387,994,545
1750.png,80,57,Smoke,1759,299,1839,356
1545.png,132,155,Smoke,1247,398,1379,553
0896.png,174,109,Smoke,1746,452,1920,561
1507.png,155,48,Smoke,1719,581,1874,629
1244.png,55,80,Smoke,546,424,601,504
1339.png,179,109,Smoke,1741,459,1920,568
0921.png,76,118,Smoke,1769,316,1845,434
1591.png,132,155,Smoke,1246,397,1378,552
1008.png,32,158,Smoke,962,381,994,539
0940.png,29,218,Smoke,1163,353,1192,571
1747.png,122,78,Smoke,814,475,936,553
0106.png,148,97,Smoke,1772,455,1920,552
1013.png,86,160,Smoke,814,379,900,539
0768.png,160,57,Smoke,580,501,740,558
1444.png,141,67,Smoke,1759,375,1900,442
1255.png,32,158,Smoke,963,376,995,534
1468.png,76,227,Smoke,1620,384,1696,611
0999.png,29,218,Smoke,1163,353,1192,571
1650.png,80,57,Smoke,1761,301,1841,358
0572.png,109,155,Smoke,809,395,918,550
1707.png,122,78,Smoke,813,474,935,552
0513.png,76,118,Smoke,1772,309,1848,427
0864.png,80,48,Smoke,414,514,494,562
1101.png,29,218,Smoke,1164,335,1193,553
0447.png,69,59,Smoke,1689,578,1758,637
1409.png,124,174,Smoke,1256,377,1380,551
1723.png,132,155,Smoke,1246,397,1378,552
1342.png,80,48,Smoke,414,514,494,562
0341.png,55,46,Smoke,552,484,607,530
1480.png,141,67,Smoke,1758,374,1899,441
1568.png,130,227,Smoke,1025,311,1155,538
1132.png,55,80,Smoke,546,424,601,504
0466.png,55,84,Smoke,450,460,505,544
1613.png,122,78,Smoke,808,474,930,552
0197.png,141,147,Smoke,1231,408,1372,555
1217.png,76,250,Smoke,1614,390,1690,640
1098.png,101,107,Smoke,635,446,736,553
0419.png,124,174,Smoke,1251,378,1375,552
1506.png,23,151,Smoke,1212,423,1235,574
1699.png,122,78,Smoke,811,474,933,552
0746.png,80,48,Smoke,414,514,494,562
1498.png,23,151,Smoke,1212,422,1235,573
1194.png,57,57,Smoke,1773,313,1830,370
1420.png,32,170,Smoke,962,373,994,543
1694.png,29,218,Smoke,1161,336,1190,554
0457.png,65,197,Smoke,1617,422,1682,619
0112.png,145,116,Smoke,1226,427,1371,543
1704.png,141,67,Smoke,1761,372,1902,439
0220.png,57,57,Smoke,1773,313,1830,370
1541.png,181,109,Smoke,1739,457,1920,566
0412.png,50,116,Smoke,1431,428,1481,544
0133.png,50,116,Smoke,1433,433,1483,549
1162.png,29,218,Smoke,1164,333,1193,551
1548.png,80,48,Smoke,414,514,494,562
0056.png,57,48,Smoke,1701,577,1758,625
1258.png,99,59,Smoke,1689,575,1788,634
1378.png,180,109,Smoke,1740,459,1920,568
0402.png,86,107,Smoke,656,431,742,538
0592.png,99,59,Smoke,1692,576,1791,635
0935.png,101,160,Smoke,812,383,913,543
1488.png,32,170,Smoke,962,373,994,543
1393.png,155,48,Smoke,1718,577,1873,625
1076.png,50,128,Smoke,1431,422,1481,550
0096.png,65,197,Smoke,1618,421,1683,618
0757.png,174,109,Smoke,1746,449,1920,558
1519.png,57,57,Smoke,1761,304,1818,361
1066.png,111,246,Smoke,1027,310,1138,556
0173.png,48,34,Smoke,559,483,607,517
1015.png,76,118,Smoke,1769,317,1845,435
1172.png,76,250,Smoke,1613,390,1689,640
1751.png,23,151,Smoke,1215,416,1238,567
0127.png,149,97,Smoke,1771,453,1920,550
0584.png,169,109,Smoke,1751,450,1920,559
0001.png,107,195,Smoke,992,355,1099,550
1077.png,76,250,Smoke,1615,389,1691,639
0614.png,109,155,Smoke,810,396,919,551
0260.png,95,176,Smoke,819,372,914,548
1670.png,32,170,Smoke,966,378,998,548
0388.png,76,92,Smoke,1768,310,1844,402
0297.png,124,174,Smoke,1250,378,1374,552
1386.png,29,218,Smoke,1164,335,1193,553
0918.png,50,128,Smoke,1431,424,1481,552
0684.png,55,80,Smoke,546,424,601,504
1562.png,50,128,Smoke,1431,412,1481,540
1675.png,113,57,Smoke,629,496,742,553
0109.png,107,195,Smoke,1022,353,1129,548
1356.png,90,67,Smoke,816,490,906,557
0590.png,32,158,Smoke,962,389,994,547
0836.png,124,174,Smoke,1251,379,1375,553
1307.png,23,113,Smoke,1212,466,1235,579
0274.png,23,113,Smoke,1214,464,1237,577
1375.png,80,48,Smoke,414,514,494,562
1385.png,32,170,Smoke,962,375,994,545
0867.png,174,109,Smoke,1746,452,1920,561
1509.png,183,109,Smoke,1737,457,1920,566
1211.png,111,246,Smoke,1032,307,1143,553
0743.png,99,59,Smoke,1692,574,1791,633
1137.png,55,80,Smoke,546,424,601,504
1276.png,76,250,Smoke,1616,387,1692,637
0865.png,80,48,Smoke,414,514,494,562
1296.png,32,170,Smoke,962,376,994,546
0748.png,76,118,Smoke,1771,303,1847,421
0995.png,111,233,Smoke,1025,314,1136,547
0460.png,124,174,Smoke,1250,378,1374,552
0728.png,23,113,Smoke,1213,467,1236,580
1141.png,99,59,Smoke,1688,574,1787,633
1232.png,101,107,Smoke,635,446,736,553
0349.png,69,59,Smoke,1690,580,1759,639
0144.png,57,48,Smoke,1705,577,1762,625
0203.png,141,147,Smoke,1231,408,1372,555
0228.png,69,59,Smoke,1691,577,1760,636
0785.png,99,59,Smoke,1692,576,1791,635
1680.png,141,67,Smoke,1759,375,1900,442
1077.png,101,107,Smoke,635,446,736,553
0706.png,65,250,Smoke,1622,394,1687,644
1214.png,57,57,Smoke,1773,313,1830,370
0909.png,23,113,Smoke,1214,467,1237,580
0164.png,65,197,Smoke,1617,421,1682,618
1717.png,23,151,Smoke,1211,418,1234,569
0074.png,57,57,Smoke,1773,313,1830,370
0129.png,57,57,Smoke,1773,313,1830,370
1152.png,111,246,Smoke,1029,308,1140,554
1316.png,90,67,Smoke,815,490,905,557
0985.png,179,109,Smoke,1741,455,1920,564
1445.png,55,80,Smoke,546,424,601,504
0543.png,80,48,Smoke,415,513,495,561
0095.png,57,48,Smoke,1704,575,1761,623
1460.png,170,57,Smoke,565,489,735,546
0304.png,95,176,Smoke,821,373,916,549
0458.png,23,113,Smoke,1214,464,1237,577
0784.png,55,80,Smoke,546,424,601,504
1024.png,99,59,Smoke,1686,577,1785,636
0229.png,107,221,Smoke,1021,323,1128,544
1600.png,111,76,Smoke,818,477,929,553
1523.png,141,67,Smoke,1758,376,1899,443
0956.png,118,107,Smoke,620,448,738,555
1428.png,57,57,Smoke,1755,305,1812,362
0269.png,143,86,Smoke,1777,453,1920,539
1258.png,32,158,Smoke,963,376,995,534
