filename,type,id,category,annotated_by,x,y,height,width,visibility
1072.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
1072.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
1072.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,469,113,23,visible
1073.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
1073.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,635,446,107,101,hidden
1073.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,814,393,151,97,visible
1073.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1027,309,246,111,visible
1073.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,963,375,158,32,visible
1073.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1162,341,218,29,visible
1073.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1253,377,174,124,visible
1073.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1741,456,109,179,visible
1073.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1615,389,250,76,visible
1073.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1688,575,59,99,visible
1073.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,422,128,50,visible
1073.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1770,361,74,74,visible
1073.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
1074.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
1074.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,635,446,107,101,hidden
1074.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,814,394,151,97,visible
1074.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1027,310,246,111,visible
1074.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,963,375,158,32,visible
1074.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1163,341,218,29,visible
1074.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1253,377,174,124,visible
1074.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1741,457,109,179,visible
1074.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1615,389,250,76,visible
1074.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1688,575,59,99,visible
1074.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,422,128,50,visible
1074.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1770,361,74,74,visible
1074.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
1074.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,469,113,23,visible
1074.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
1075.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
1075.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,635,446,107,101,hidden
1075.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,814,393,151,97,visible
1075.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1028,310,246,111,visible
1075.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,963,375,158,32,visible
1075.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1162,349,218,29,visible
1075.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1253,377,174,124,visible
1075.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1741,457,109,179,visible
1075.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1615,389,250,76,visible
1075.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1688,575,59,99,visible
1075.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,422,128,50,visible
1075.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1770,361,74,74,visible
1075.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
1075.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,469,113,23,visible
1075.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
1076.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
1076.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,635,446,107,101,hidden
1076.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,814,394,151,97,visible
1076.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1027,308,246,111,visible
1076.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,963,375,158,32,visible
1076.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1164,337,218,29,visible
1076.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1253,377,174,124,visible
1076.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1741,457,109,179,visible
1076.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1615,389,250,76,visible
1076.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1688,575,59,99,visible
1076.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,422,128,50,visible
1076.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1770,361,74,74,visible
1076.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
1076.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,469,113,23,visible
1076.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
1077.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
1077.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,635,446,107,101,hidden
1077.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,814,393,151,97,visible
1077.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1028,309,246,111,visible
1077.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,963,375,158,32,visible
1077.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1164,336,218,29,visible
1077.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1253,377,174,124,visible
1077.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1741,457,109,179,visible
1077.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1615,389,250,76,visible
1077.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1688,575,59,99,visible
1077.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,422,128,50,visible
1077.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1770,361,74,74,visible
1077.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
1077.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,469,113,23,visible
1077.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
1078.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
1078.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,635,446,107,101,hidden
1078.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,814,392,151,97,visible
1078.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1027,308,246,111,visible
1078.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,963,375,158,32,visible
1078.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1162,349,218,29,visible
1078.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1253,377,174,124,visible
1078.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1741,457,109,179,visible
1078.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1615,389,250,76,visible
1078.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1688,575,59,99,visible
1078.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,421,128,50,visible
1078.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1770,362,74,74,visible
1078.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
1078.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,469,113,23,visible
1078.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
1079.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
1079.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,635,446,107,101,hidden
1079.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,814,393,151,97,visible
1079.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1028,309,246,111,visible
1079.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,963,375,158,32,visible
1079.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1164,331,218,29,visible
1079.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1253,377,174,124,visible
1079.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1741,456,109,179,visible
1079.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1615,389,250,76,visible
1079.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1688,575,59,99,visible
1079.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,422,128,50,visible
1079.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1769,361,74,74,visible
1079.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
1079.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,469,113,23,visible
1079.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
1080.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
1080.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,635,446,107,101,hidden
1080.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,814,394,151,97,visible
1080.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1029,310,246,111,visible
1080.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,963,375,158,32,visible
1080.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1163,339,218,29,visible
1080.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1253,377,174,124,visible
1080.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1741,456,109,179,visible
1080.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1615,389,250,76,visible
1080.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1688,575,59,99,visible
1080.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,422,128,50,visible
1080.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1769,361,74,74,visible
1080.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
1080.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,469,113,23,visible
1080.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
1081.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
1081.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,635,446,107,101,hidden
1081.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,814,393,151,97,visible
1081.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1029,309,246,111,visible
1081.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,963,375,158,32,visible
1081.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1164,333,218,29,visible
1081.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1253,377,174,124,visible
1081.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1741,456,109,179,visible
1081.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1615,389,250,76,visible
1081.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1688,575,59,99,visible
1081.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,422,128,50,visible
1081.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1770,361,74,74,visible
1081.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
1081.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,469,113,23,visible
1081.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
1081.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
1081.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,469,113,23,visible
1082.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
1082.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,635,446,107,101,hidden
1082.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,814,394,151,97,visible
1082.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1029,309,246,111,visible
1082.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,963,375,158,32,visible
1082.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1164,331,218,29,visible
1082.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1253,377,174,124,visible
1082.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1741,456,109,179,visible
1082.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1614,388,250,76,visible
1082.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1688,575,59,99,visible
1082.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,422,128,50,visible
1082.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1770,361,74,74,visible
1082.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
1082.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
1082.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,469,113,23,visible
1083.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
1083.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,635,446,107,101,hidden
1083.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,814,393,151,97,visible
1083.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1029,309,246,111,visible
1083.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,963,377,158,32,visible
1083.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1164,331,218,29,visible
1083.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1253,377,174,124,visible
1083.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1741,456,109,179,visible
1083.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1615,389,250,76,visible
1083.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1688,575,59,99,visible
1083.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,422,128,50,visible
1083.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1770,361,74,74,visible
1083.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
1084.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
1084.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,635,446,107,101,hidden
1084.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,814,393,151,97,visible
1084.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1029,310,246,111,visible
1084.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,963,375,158,32,visible
1084.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1164,331,218,29,visible
1084.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1253,377,174,124,visible
1084.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1741,456,109,179,visible
1084.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1615,389,250,76,visible
1084.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1688,575,59,99,visible
1084.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,422,128,50,visible
1084.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1770,361,74,74,visible
1084.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
1084.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,470,113,23,visible
1084.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
1085.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
1085.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,635,446,107,101,hidden
1085.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,814,393,151,97,visible
1085.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1029,311,246,111,visible
1085.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,963,375,158,32,visible
1085.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1164,331,218,29,visible
1085.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1253,377,174,124,visible
1085.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1741,456,109,179,visible
1085.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1615,389,250,76,visible
1085.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1687,575,59,99,visible
1085.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,422,128,50,visible
1085.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1770,361,74,74,visible
1085.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
1085.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,469,113,23,visible
1085.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
1086.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
1086.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,635,446,107,101,hidden
1086.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,814,394,151,97,visible
1086.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1029,310,246,111,visible
1086.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,963,375,158,32,visible
1086.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1164,331,218,29,visible
1086.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1253,377,174,124,visible
1086.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1741,456,109,179,visible
1086.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1615,389,250,76,visible
1086.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1687,575,59,99,visible
1086.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,422,128,50,visible
1086.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1770,361,74,74,visible
1086.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
1086.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,469,113,23,visible
1086.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
1087.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
1087.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,635,446,107,101,hidden
1087.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,814,393,151,97,visible
1087.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1029,309,246,111,visible
1087.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,963,375,158,32,visible
1087.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1164,331,218,29,visible
1087.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1253,377,174,124,visible
1087.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1741,457,109,179,visible
1087.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1614,389,250,76,visible
1087.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1687,574,59,99,visible
1087.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,422,128,50,visible
1087.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1770,361,74,74,visible
1087.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
1087.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,469,113,23,visible
1087.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
1088.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
1088.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,635,446,107,101,hidden
1088.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,814,393,151,97,visible
1088.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1029,310,246,111,visible
1088.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,963,375,158,32,visible
1088.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1164,331,218,29,visible
1088.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1253,377,174,124,visible
1088.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1741,456,109,179,visible
1088.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1615,389,250,76,visible
1088.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1687,574,59,99,visible
1088.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,422,128,50,visible
1088.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1770,361,74,74,visible
1088.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
1088.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,470,113,23,visible
1088.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
1089.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
1089.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,635,446,107,101,hidden
1089.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,814,393,151,97,visible
1089.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1029,309,246,111,visible
1089.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,963,375,158,32,visible
1089.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1164,331,218,29,visible
1089.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1253,377,174,124,visible
1089.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1741,457,109,179,visible
1089.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1615,391,250,76,visible
1089.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1687,574,59,99,visible
1089.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,422,128,50,visible
1089.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1770,361,74,74,visible
1089.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
1089.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,469,113,23,visible
1089.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
1090.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
