type,id,category,annotated_by,x,y,height,width,visibility 
box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,598,460,95,143,visible
box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,813,387,160,101,visible
box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1025,318,233,111,visible
box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,963,380,158,32,visible
box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1163,355,218,29,visible
box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1253,379,174,124,visible
box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1746,452,109,174,visible
box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1612,390,250,76,visible
box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1687,576,59,99,visible
box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,424,128,50,visible
box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1770,316,118,76,visible
box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,466,113,23,visible
box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,597,460,95,143,visible
box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,813,387,160,101,visible
box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1025,318,233,111,visible
box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,963,380,158,32,visible
box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1163,355,218,29,visible
box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1253,379,174,124,visible
box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1746,451,109,174,visible
box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1613,390,250,76,visible
box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1687,576,59,99,visible
box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,424,128,50,visible
box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1770,316,118,76,visible
box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,466,113,23,visible
box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,598,460,95,143,visible
box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,813,387,160,101,visible
box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1025,318,233,111,visible
box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,963,380,158,32,visible
box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1163,355,218,29,visible
box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1252,379,174,124,visible
box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1746,451,109,174,visible
box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1613,391,250,76,visible
box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1687,576,59,99,visible
box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,424,128,50,visible
box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1770,316,118,76,visible
box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,466,113,23,visible
box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,598,460,95,143,visible
box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,813,387,160,101,visible
box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1025,318,233,111,visible
box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,963,380,158,32,visible
box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1163,355,218,29,visible
box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1252,379,174,124,visible
box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1746,451,109,174,visible
box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1612,390,250,76,visible
box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1687,576,59,99,visible
box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,424,128,50,visible
box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1770,316,118,76,visible
box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,466,113,23,visible
box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,598,460,95,143,visible
box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,813,387,160,101,visible
box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1026,318,233,111,visible
box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,962,381,158,32,visible
box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1163,355,218,29,visible
box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1253,379,174,124,visible
box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1746,452,109,174,visible
box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1613,391,250,76,visible
box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1687,576,59,99,visible
box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,424,128,50,visible
box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1769,316,118,76,visible
box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,466,113,23,visible
box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,598,460,95,143,visible
box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,813,385,160,101,visible
box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1026,318,233,111,visible
box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,962,380,158,32,visible
box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1163,355,218,29,visible
box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1253,379,174,124,visible
box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1746,452,109,174,visible
box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1613,391,250,76,visible
box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1687,576,59,99,visible
box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,424,128,50,visible
box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1769,316,118,76,visible
box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,466,113,23,visible
box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,596,460,95,143,visible
box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,813,385,160,101,visible
box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1026,317,233,111,visible
box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,962,381,158,32,visible
box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1163,355,218,29,visible
box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1252,379,174,124,visible
box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1746,452,109,174,visible
box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1613,391,250,76,visible
box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1687,576,59,99,visible
box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,424,128,50,visible
box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1770,316,118,76,visible
box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,466,113,23,visible
box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,596,460,95,143,visible
box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,813,385,160,101,visible
box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1026,317,233,111,visible
box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,962,381,158,32,visible
box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1163,355,218,29,visible
box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1252,379,174,124,visible
box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1746,452,109,174,visible
box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1612,390,250,76,visible
box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1687,576,59,99,visible
box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,424,128,50,visible
box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1769,316,118,76,visible
box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,466,113,23,visible
box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,466,113,23,visible
box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,596,460,95,143,visible
box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,813,385,160,101,visible
box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1026,317,233,111,visible
box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,962,381,158,32,visible
box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1163,353,218,29,visible
box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1252,379,174,124,visible
box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1746,452,109,174,visible
box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1611,390,250,76,visible
box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1687,575,59,99,visible
box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,424,128,50,visible
box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1769,316,118,76,visible
box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,466,113,23,visible
box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,596,460,95,143,visible
box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,813,385,160,101,visible
box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1026,317,233,111,visible
box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,962,381,158,32,visible
box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1163,355,218,29,visible
box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1252,379,174,124,visible
box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1746,452,109,174,visible
box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1612,390,250,76,visible
box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1687,576,59,99,visible
box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,424,128,50,visible
box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1769,316,118,76,visible
box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,596,460,95,143,visible
box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,813,385,160,101,visible
box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1026,317,233,111,visible
box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,962,381,158,32,visible
box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1163,355,218,29,visible
box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1252,379,174,124,visible
box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1746,452,109,174,visible
box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1611,389,250,76,visible
box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1687,575,59,99,visible
box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,424,128,50,visible
box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1768,316,118,76,visible
box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,466,113,23,visible
box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,597,460,95,143,visible
box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,813,385,160,101,visible
box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1026,317,233,111,visible
box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,962,381,158,32,visible
box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1163,355,218,29,visible
box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1252,379,174,124,visible
box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1746,452,109,174,visible
box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1612,390,250,76,visible
box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1687,577,59,99,visible
box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,424,128,50,visible
box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1769,316,118,76,visible
box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,466,113,23,visible
box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,596,461,95,143,visible
box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,813,385,160,101,visible
box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1026,317,233,111,visible
box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,962,381,158,32,visible
box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1163,355,218,29,visible
box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1252,379,174,124,visible
box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1746,452,109,174,visible
box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1612,390,250,76,visible
box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1687,577,59,99,visible
box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,424,128,50,visible
box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1769,316,118,76,visible
box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,466,113,23,visible
box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,596,460,95,143,visible
box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,813,383,160,101,visible
box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1026,317,233,111,visible
box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,962,381,158,32,visible
box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1163,355,218,29,visible
box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1252,379,174,124,visible
box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1746,452,109,174,visible
box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1613,390,250,76,visible
box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1687,576,59,99,visible
box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,424,128,50,visible
box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1769,316,118,76,visible
box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,463,113,23,visible
box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,595,460,95,143,visible
box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,813,385,160,101,visible
box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1027,317,233,111,visible
box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,962,381,158,32,visible
box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1163,355,218,29,visible
box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1252,379,174,124,visible
box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1746,452,109,174,visible
box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1613,390,250,76,visible
box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1687,576,59,99,visible
box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,424,128,50,visible
box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1769,316,118,76,visible
box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,466,113,23,visible
box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,595,460,95,143,visible
box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,813,383,160,101,visible
box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1027,317,233,111,visible
box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,962,381,158,32,visible
box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1163,353,218,29,visible
box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1252,379,174,124,visible
box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1746,452,109,174,visible
box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1613,390,250,76,visible
box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1687,576,59,99,visible
box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,424,128,50,visible
box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1769,316,118,76,visible
box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,466,113,23,visible
box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,595,459,95,143,visible
box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,813,385,160,101,visible
box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1027,317,233,111,visible
box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,962,381,158,32,visible
box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1163,355,218,29,visible
box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1252,379,174,124,visible
box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1746,452,109,174,visible
box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1613,390,250,76,visible
box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1687,577,59,99,visible
box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,424,128,50,visible
box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1769,316,118,76,visible
box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,466,113,23,visible
box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,595,460,95,143,visible
box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,813,383,160,101,visible
box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1027,317,233,111,visible
box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,962,381,158,32,visible
box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1163,355,218,29,visible
box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1252,379,174,124,visible
box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1744,452,109,176,visible
box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1613,388,250,76,visible
box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1688,577,59,99,visible
box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1431,424,128,50,visible
box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1769,316,118,76,visible
box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,466,113,23,visible
box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,546,424,80,55,hidden
box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,466,113,23,visible
box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,414,514,48,80,hidden
box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,595,460,95,143,visible
box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,813,383,160,101,visible
