filename,width,height,class,x_min,y_min,x_max,y_max
1090.png,29,218,Smoke,1164,331,1193,549
1090.png,124,174,Smoke,1253,377,1377,551
1090.png,179,109,Smoke,1741,457,1920,566
1090.png,76,250,Smoke,1615,391,1691,641
1090.png,99,59,Smoke,1688,575,1787,634
1090.png,50,128,Smoke,1431,422,1481,550
1090.png,74,74,Smoke,1770,361,1844,435
1090.png,55,80,Smoke,546,424,601,504
1090.png,23,113,Smoke,1214,469,1237,582
1090.png,57,57,Smoke,1773,313,1830,370
1091.png,80,48,Smoke,414,514,494,562
1091.png,101,107,Smoke,635,446,736,553
1091.png,97,151,Smoke,814,393,911,544
1091.png,111,246,Smoke,1029,309,1140,555
1091.png,32,158,Smoke,963,375,995,533
1091.png,29,218,Smoke,1164,331,1193,549
1091.png,124,174,Smoke,1253,377,1377,551
1091.png,179,109,Smoke,1741,457,1920,566
1091.png,76,250,Smoke,1615,391,1691,641
1091.png,99,59,Smoke,1688,575,1787,634
1091.png,50,128,Smoke,1431,422,1481,550
1091.png,74,74,Smoke,1771,361,1845,435
1091.png,55,80,Smoke,546,424,601,504
1091.png,23,113,Smoke,1214,469,1237,582
1091.png,57,57,Smoke,1773,313,1830,370
1091.png,55,80,Smoke,546,424,601,504
1091.png,23,113,Smoke,1214,470,1237,583
1092.png,80,48,Smoke,414,514,494,562
1092.png,101,107,Smoke,635,446,736,553
1092.png,97,151,Smoke,814,394,911,545
1092.png,111,246,Smoke,1029,309,1140,555
1092.png,32,158,Smoke,963,375,995,533
1092.png,29,218,Smoke,1164,335,1193,553
1092.png,124,174,Smoke,1253,377,1377,551
1092.png,179,109,Smoke,1741,457,1920,566
1092.png,76,250,Smoke,1615,391,1691,641
1092.png,99,59,Smoke,1688,575,1787,634
1092.png,50,128,Smoke,1431,422,1481,550
1092.png,74,74,Smoke,1771,361,1845,435
1092.png,57,57,Smoke,1773,313,1830,370
1092.png,55,80,Smoke,546,424,601,504
1092.png,23,113,Smoke,1214,470,1237,583
1093.png,80,48,Smoke,414,514,494,562
1093.png,101,107,Smoke,635,446,736,553
1093.png,97,151,Smoke,814,393,911,544
1093.png,111,246,Smoke,1029,308,1140,554
1093.png,32,158,Smoke,963,375,995,533
1093.png,29,218,Smoke,1164,335,1193,553
1093.png,124,174,Smoke,1253,377,1377,551
1093.png,179,109,Smoke,1741,458,1920,567
1093.png,76,250,Smoke,1615,391,1691,641
1093.png,99,59,Smoke,1688,575,1787,634
1093.png,50,128,Smoke,1431,422,1481,550
1093.png,74,74,Smoke,1771,361,1845,435
1093.png,57,57,Smoke,1773,313,1830,370
1094.png,80,48,Smoke,414,514,494,562
1094.png,101,107,Smoke,635,446,736,553
1094.png,97,151,Smoke,814,394,911,545
1094.png,111,246,Smoke,1029,310,1140,556
1094.png,32,158,Smoke,963,375,995,533
1094.png,29,218,Smoke,1164,335,1193,553
1094.png,124,174,Smoke,1253,377,1377,551
1094.png,179,109,Smoke,1741,457,1920,566
1094.png,76,250,Smoke,1615,391,1691,641
1094.png,99,59,Smoke,1688,575,1787,634
1094.png,50,128,Smoke,1431,422,1481,550
1094.png,74,74,Smoke,1771,361,1845,435
1094.png,55,80,Smoke,546,424,601,504
1094.png,23,113,Smoke,1214,470,1237,583
1094.png,57,57,Smoke,1773,313,1830,370
1095.png,80,48,Smoke,414,514,494,562
1095.png,101,107,Smoke,635,446,736,553
1095.png,97,151,Smoke,814,393,911,544
1095.png,111,246,Smoke,1030,307,1141,553
1095.png,32,158,Smoke,963,375,995,533
1095.png,29,218,Smoke,1164,337,1193,555
1095.png,124,174,Smoke,1253,377,1377,551
1095.png,179,109,Smoke,1741,458,1920,567
1095.png,76,250,Smoke,1615,391,1691,641
1095.png,99,59,Smoke,1688,574,1787,633
1095.png,50,128,Smoke,1431,422,1481,550
1095.png,74,74,Smoke,1771,361,1845,435
1095.png,55,80,Smoke,546,424,601,504
1095.png,23,113,Smoke,1214,470,1237,583
1095.png,57,57,Smoke,1773,313,1830,370
1096.png,80,48,Smoke,414,514,494,562
1096.png,101,107,Smoke,635,446,736,553
1096.png,97,151,Smoke,814,394,911,545
1096.png,111,246,Smoke,1030,307,1141,553
1096.png,32,158,Smoke,963,375,995,533
1096.png,29,218,Smoke,1164,337,1193,555
1096.png,124,174,Smoke,1253,377,1377,551
1096.png,179,109,Smoke,1741,458,1920,567
1096.png,76,250,Smoke,1615,391,1691,641
1096.png,99,59,Smoke,1688,574,1787,633
1096.png,50,128,Smoke,1431,422,1481,550
1096.png,74,74,Smoke,1771,361,1845,435
1096.png,55,80,Smoke,546,424,601,504
1096.png,23,113,Smoke,1214,469,1237,582
1096.png,57,57,Smoke,1773,313,1830,370
1097.png,80,48,Smoke,414,514,494,562
1097.png,101,107,Smoke,635,446,736,553
1097.png,97,151,Smoke,814,393,911,544
1097.png,111,246,Smoke,1030,307,1141,553
1097.png,32,158,Smoke,963,375,995,533
1097.png,29,218,Smoke,1164,337,1193,555
1097.png,124,174,Smoke,1253,377,1377,551
1097.png,179,109,Smoke,1741,457,1920,566
1097.png,76,250,Smoke,1615,391,1691,641
1097.png,99,59,Smoke,1688,574,1787,633
1097.png,50,128,Smoke,1431,422,1481,550
1097.png,74,74,Smoke,1771,361,1845,435
1097.png,55,80,Smoke,546,424,601,504
1097.png,23,113,Smoke,1214,470,1237,583
1097.png,57,57,Smoke,1773,313,1830,370
1098.png,80,48,Smoke,414,514,494,562
1098.png,101,107,Smoke,635,446,736,553
1098.png,97,151,Smoke,814,394,911,545
1098.png,111,246,Smoke,1030,307,1141,553
1098.png,32,158,Smoke,963,375,995,533
1098.png,29,218,Smoke,1164,335,1193,553
1098.png,124,174,Smoke,1253,377,1377,551
1098.png,179,109,Smoke,1741,458,1920,567
1098.png,76,250,Smoke,1615,391,1691,641
1098.png,99,59,Smoke,1688,574,1787,633
1098.png,50,128,Smoke,1431,422,1481,550
1098.png,74,74,Smoke,1771,361,1845,435
1098.png,55,80,Smoke,546,424,601,504
1098.png,23,113,Smoke,1214,470,1237,583
1098.png,57,57,Smoke,1773,313,1830,370
1099.png,80,48,Smoke,414,514,494,562
1099.png,101,107,Smoke,635,446,736,553
1099.png,97,151,Smoke,814,393,911,544
1099.png,111,246,Smoke,1030,307,1141,553
1099.png,32,158,Smoke,963,375,995,533
1099.png,29,218,Smoke,1164,331,1193,549
1099.png,124,174,Smoke,1253,377,1377,551
1099.png,179,109,Smoke,1741,458,1920,567
1099.png,76,250,Smoke,1615,391,1691,641
1099.png,99,59,Smoke,1688,574,1787,633
1099.png,50,128,Smoke,1431,422,1481,550
1099.png,99,57,Smoke,1771,391,1870,448
1099.png,55,80,Smoke,546,424,601,504
1099.png,23,113,Smoke,1214,470,1237,583
1099.png,57,57,Smoke,1773,313,1830,370
1100.png,80,48,Smoke,414,514,494,562
1100.png,101,107,Smoke,635,446,736,553
1100.png,97,151,Smoke,814,394,911,545
1100.png,111,246,Smoke,1030,307,1141,553
1100.png,32,158,Smoke,963,375,995,533
1100.png,29,218,Smoke,1164,331,1193,549
1100.png,124,174,Smoke,1253,377,1377,551
1100.png,179,109,Smoke,1741,458,1920,567
1100.png,76,250,Smoke,1615,391,1691,641
1100.png,99,59,Smoke,1689,575,1788,634
1100.png,50,128,Smoke,1431,422,1481,550
1100.png,99,57,Smoke,1771,391,1870,448
1100.png,55,80,Smoke,546,424,601,504
1100.png,23,113,Smoke,1214,469,1237,582
1100.png,57,57,Smoke,1773,313,1830,370
1101.png,80,48,Smoke,414,514,494,562
1101.png,101,107,Smoke,635,446,736,553
1101.png,97,151,Smoke,814,393,911,544
1101.png,111,246,Smoke,1030,307,1141,553
1101.png,32,158,Smoke,963,375,995,533
1101.png,29,218,Smoke,1164,335,1193,553
1101.png,124,174,Smoke,1253,377,1377,551
1101.png,179,109,Smoke,1741,457,1920,566
1101.png,76,250,Smoke,1615,391,1691,641
1101.png,99,59,Smoke,1689,575,1788,634
1101.png,50,128,Smoke,1431,422,1481,550
1101.png,99,57,Smoke,1771,391,1870,448
1101.png,55,80,Smoke,546,424,601,504
1101.png,23,113,Smoke,1214,470,1237,583
1101.png,57,57,Smoke,1773,313,1830,370
1101.png,55,80,Smoke,546,424,601,504
1101.png,23,113,Smoke,1214,470,1237,583
1102.png,80,48,Smoke,414,514,494,562
1102.png,101,107,Smoke,635,446,736,553
1102.png,97,151,Smoke,814,392,911,543
1102.png,111,246,Smoke,1029,306,1140,552
1102.png,32,158,Smoke,963,375,995,533
1102.png,29,218,Smoke,1164,337,1193,555
1102.png,124,174,Smoke,1253,377,1377,551
1102.png,179,109,Smoke,1741,457,1920,566
1102.png,76,250,Smoke,1615,389,1691,639
1102.png,99,59,Smoke,1689,575,1788,634
1102.png,50,128,Smoke,1431,423,1481,551
1102.png,99,57,Smoke,1771,391,1870,448
1102.png,57,57,Smoke,1773,313,1830,370
1102.png,55,80,Smoke,546,424,601,504
1102.png,23,113,Smoke,1214,470,1237,583
1103.png,80,48,Smoke,414,514,494,562
1103.png,101,107,Smoke,635,446,736,553
1103.png,97,151,Smoke,814,393,911,544
1103.png,111,246,Smoke,1030,307,1141,553
1103.png,32,158,Smoke,963,375,995,533
1103.png,29,218,Smoke,1164,333,1193,551
1103.png,124,174,Smoke,1253,377,1377,551
1103.png,179,109,Smoke,1741,457,1920,566
1103.png,76,250,Smoke,1615,391,1691,641
1103.png,99,59,Smoke,1689,575,1788,634
1103.png,50,128,Smoke,1431,422,1481,550
1103.png,99,57,Smoke,1771,391,1870,448
1103.png,57,57,Smoke,1773,313,1830,370
1104.png,80,48,Smoke,414,514,494,562
1104.png,101,107,Smoke,635,446,736,553
1104.png,97,151,Smoke,814,392,911,543
1104.png,111,246,Smoke,1030,307,1141,553
1104.png,32,158,Smoke,963,375,995,533
1104.png,29,218,Smoke,1164,333,1193,551
1104.png,124,174,Smoke,1254,377,1378,551
1104.png,179,109,Smoke,1741,457,1920,566
1104.png,76,250,Smoke,1615,391,1691,641
1104.png,99,59,Smoke,1689,575,1788,634
1104.png,50,128,Smoke,1431,422,1481,550
1104.png,99,57,Smoke,1771,391,1870,448
1104.png,55,80,Smoke,546,424,601,504
1104.png,23,113,Smoke,1214,470,1237,583
1104.png,57,57,Smoke,1773,313,1830,370
1105.png,80,48,Smoke,414,514,494,562
1105.png,101,107,Smoke,635,446,736,553
1105.png,97,151,Smoke,814,393,911,544
1105.png,111,246,Smoke,1030,307,1141,553
1105.png,32,158,Smoke,963,376,995,534
1105.png,29,218,Smoke,1164,331,1193,549
1105.png,124,174,Smoke,1254,377,1378,551
1105.png,179,109,Smoke,1741,457,1920,566
1105.png,76,250,Smoke,1615,389,1691,639
1105.png,99,59,Smoke,1689,575,1788,634
1105.png,50,128,Smoke,1431,421,1481,549
1105.png,99,57,Smoke,1771,391,1870,448
1105.png,55,80,Smoke,546,424,601,504
1105.png,23,113,Smoke,1214,469,1237,582
1105.png,57,57,Smoke,1773,313,1830,370
1106.png,80,48,Smoke,414,514,494,562
1106.png,101,107,Smoke,635,446,736,553
1106.png,97,151,Smoke,814,394,911,545
1106.png,111,246,Smoke,1030,307,1141,553
1106.png,32,158,Smoke,963,375,995,533
1106.png,29,218,Smoke,1164,331,1193,549
1106.png,124,174,Smoke,1254,377,1378,551
1106.png,179,109,Smoke,1741,457,1920,566
1106.png,76,250,Smoke,1615,391,1691,641
1106.png,99,59,Smoke,1689,575,1788,634
1106.png,50,128,Smoke,1431,422,1481,550
1106.png,99,57,Smoke,1771,391,1870,448
1106.png,55,80,Smoke,546,424,601,504
1106.png,23,113,Smoke,1214,470,1237,583
1106.png,57,57,Smoke,1773,313,1830,370
1107.png,80,48,Smoke,414,514,494,562
1107.png,101,107,Smoke,635,446,736,553
1107.png,97,151,Smoke,814,393,911,544
1107.png,111,246,Smoke,1031,307,1142,553
1107.png,32,158,Smoke,963,375,995,533
1107.png,29,218,Smoke,1164,331,1193,549
1107.png,124,174,Smoke,1254,377,1378,551
1107.png,179,109,Smoke,1741,458,1920,567
1107.png,76,250,Smoke,1615,391,1691,641
1107.png,99,59,Smoke,1689,575,1788,634
1107.png,50,128,Smoke,1431,422,1481,550
1107.png,99,57,Smoke,1771,391,1870,448
1107.png,55,80,Smoke,546,424,601,504
1107.png,23,113,Smoke,1214,469,1237,582
1107.png,57,57,Smoke,1773,313,1830,370
1108.png,80,48,Smoke,414,514,494,562
1108.png,101,107,Smoke,635,446,736,553
1108.png,97,151,Smoke,814,394,911,545
1108.png,111,246,Smoke,1031,307,1142,553
1108.png,32,158,Smoke,963,375,995,533
1108.png,29,218,Smoke,1164,334,1193,552
1108.png,124,174,Smoke,1254,377,1378,551
1108.png,179,109,Smoke,1741,457,1920,566
1108.png,76,250,Smoke,1615,390,1691,640
1108.png,99,59,Smoke,1689,575,1788,634
1108.png,50,128,Smoke,1431,422,1481,550
1108.png,99,57,Smoke,1771,391,1870,448
1108.png,55,80,Smoke,546,424,601,504
1108.png,23,113,Smoke,1214,469,1237,582
1108.png,57,57,Smoke,1773,313,1830,370
1109.png,80,48,Smoke,414,514,494,562
1109.png,101,107,Smoke,635,446,736,553
1109.png,97,151,Smoke,814,393,911,544
1109.png,111,246,Smoke,1031,307,1142,553
1109.png,32,158,Smoke,963,375,995,533
1109.png,29,218,Smoke,1164,333,1193,551
1109.png,124,174,Smoke,1254,377,1378,551
1109.png,179,109,Smoke,1741,457,1920,566
1109.png,76,250,Smoke,1615,390,1691,640
1109.png,99,59,Smoke,1689,575,1788,634
1109.png,50,128,Smoke,1431,422,1481,550
1109.png,99,57,Smoke,1771,391,1870,448
1109.png,55,80,Smoke,546,424,601,504
1109.png,23,113,Smoke,1214,469,1237,582
1109.png,57,57,Smoke,1773,313,1830,370
1110.png,80,48,Smoke,414,514,494,562
1110.png,101,107,Smoke,635,446,736,553
1110.png,97,151,Smoke,814,394,911,545
1110.png,111,246,Smoke,1031,307,1142,553
1110.png,32,158,Smoke,963,376,995,534
1110.png,29,218,Smoke,1164,333,1193,551
1110.png,124,174,Smoke,1254,377,1378,551
1110.png,179,109,Smoke,1741,457,1920,566
1110.png,76,250,Smoke,1615,390,1691,640
1110.png,99,59,Smoke,1689,575,1788,634
1110.png,50,128,Smoke,1431,421,1481,549
1110.png,99,57,Smoke,1771,391,1870,448
1110.png,55,80,Smoke,546,424,601,504
1110.png,23,113,Smoke,1214,469,1237,582
1110.png,57,57,Smoke,1773,313,1830,370
1111.png,80,48,Smoke,414,514,494,562
1111.png,101,107,Smoke,635,446,736,553
1111.png,97,151,Smoke,814,393,911,544
1111.png,111,246,Smoke,1031,307,1142,553
1111.png,32,158,Smoke,963,377,995,535
1111.png,29,218,Smoke,1164,333,1193,551
1111.png,124,174,Smoke,1254,377,1378,551
1111.png,179,109,Smoke,1741,457,1920,566
1111.png,76,250,Smoke,1615,390,1691,640
1111.png,99,59,Smoke,1689,575,1788,634
1111.png,50,128,Smoke,1431,421,1481,549
1111.png,99,57,Smoke,1771,391,1870,448
1111.png,55,80,Smoke,546,424,601,504
1111.png,23,113,Smoke,1214,469,1237,582
1111.png,57,57,Smoke,1773,313,1830,370
1111.png,55,80,Smoke,546,424,601,504
1111.png,23,113,Smoke,1214,470,1237,583
1112.png,80,48,Smoke,414,514,494,562
1112.png,101,107,Smoke,635,446,736,553
1112.png,97,151,Smoke,814,392,911,543
1112.png,111,246,Smoke,1031,308,1142,554
1112.png,32,158,Smoke,963,377,995,535
1112.png,29,218,Smoke,1164,333,1193,551
1112.png,124,174,Smoke,1254,377,1378,551
1112.png,180,109,Smoke,1740,457,1920,566
1112.png,76,250,Smoke,1615,390,1691,640
1112.png,99,59,Smoke,1689,575,1788,634
1112.png,50,128,Smoke,1431,421,1481,549
1112.png,99,57,Smoke,1771,391,1870,448
1112.png,57,57,Smoke,1773,313,1830,370
1112.png,55,80,Smoke,546,424,601,504
1112.png,23,113,Smoke,1214,470,1237,583
1113.png,80,48,Smoke,414,514,494,562
1113.png,101,107,Smoke,635,446,736,553
1113.png,97,151,Smoke,814,393,911,544
1113.png,111,246,Smoke,1031,307,1142,553
1113.png,32,158,Smoke,963,377,995,535
1113.png,29,218,Smoke,1164,331,1193,549
1113.png,124,174,Smoke,1254,377,1378,551
1113.png,179,109,Smoke,1741,457,1920,566
1113.png,76,250,Smoke,1615,390,1691,640
1113.png,99,59,Smoke,1689,575,1788,634
1113.png,50,128,Smoke,1431,421,1481,549
1113.png,99,57,Smoke,1771,391,1870,448
1113.png,57,57,Smoke,1773,313,1830,370
1114.png,80,48,Smoke,414,514,494,562
1114.png,101,107,Smoke,635,446,736,553
1114.png,97,151,Smoke,814,394,911,545
1114.png,111,246,Smoke,1031,308,1142,554
1114.png,32,158,Smoke,963,377,995,535
1114.png,29,218,Smoke,1164,331,1193,549
1114.png,124,174,Smoke,1254,377,1378,551
1114.png,179,109,Smoke,1741,457,1920,566
1114.png,76,250,Smoke,1615,390,1691,640
1114.png,99,59,Smoke,1689,575,1788,634
1114.png,50,128,Smoke,1431,421,1481,549
1114.png,99,57,Smoke,1771,391,1870,448
1114.png,55,80,Smoke,546,424,601,504
1114.png,23,113,Smoke,1214,470,1237,583
1114.png,57,57,Smoke,1773,313,1830,370
1115.png,80,48,Smoke,414,514,494,562
1115.png,101,107,Smoke,635,446,736,553
1115.png,97,151,Smoke,814,393,911,544
1115.png,111,246,Smoke,1031,307,1142,553
1115.png,32,158,Smoke,963,377,995,535
1115.png,29,218,Smoke,1164,329,1193,547
1115.png,124,174,Smoke,1254,377,1378,551
1115.png,179,109,Smoke,1741,457,1920,566
1115.png,76,250,Smoke,1615,390,1691,640
1115.png,99,59,Smoke,1689,575,1788,634
1115.png,50,128,Smoke,1431,421,1481,549
1115.png,99,57,Smoke,1771,391,1870,448
1115.png,55,80,Smoke,546,424,601,504
1115.png,23,113,Smoke,1214,470,1237,583
1115.png,57,57,Smoke,1773,313,1830,370
1116.png,80,48,Smoke,414,514,494,562
1116.png,101,107,Smoke,635,446,736,553
1116.png,97,151,Smoke,814,394,911,545
1116.png,111,246,Smoke,1031,308,1142,554
1116.png,32,158,Smoke,963,377,995,535
1116.png,29,218,Smoke,1164,333,1193,551
1116.png,124,174,Smoke,1254,377,1378,551
1116.png,179,109,Smoke,1741,457,1920,566
1116.png,76,250,Smoke,1615,390,1691,640
1116.png,99,59,Smoke,1690,575,1789,634
1116.png,50,128,Smoke,1431,421,1481,549
1116.png,99,57,Smoke,1771,391,1870,448
1116.png,55,80,Smoke,546,424,601,504
1116.png,23,113,Smoke,1214,469,1237,582
1116.png,57,57,Smoke,1773,313,1830,370
1117.png,80,48,Smoke,414,514,494,562
1117.png,101,107,Smoke,635,446,736,553
1117.png,97,151,Smoke,814,393,911,544
1117.png,111,246,Smoke,1031,307,1142,553
1117.png,32,158,Smoke,963,376,995,534
1117.png,29,218,Smoke,1164,333,1193,551
1117.png,124,174,Smoke,1254,377,1378,551
1117.png,179,109,Smoke,1741,457,1920,566
1117.png,76,250,Smoke,1615,390,1691,640
1117.png,99,59,Smoke,1689,574,1788,633
1117.png,50,128,Smoke,1431,421,1481,549
1117.png,99,57,Smoke,1771,391,1870,448
1117.png,55,80,Smoke,546,424,601,504
1117.png,23,113,Smoke,1214,471,1237,584
1117.png,57,57,Smoke,1773,313,1830,370
1118.png,80,48,Smoke,414,514,494,562
1118.png,101,107,Smoke,635,446,736,553
1118.png,97,151,Smoke,814,394,911,545
1118.png,111,246,Smoke,1031,306,1142,552
1118.png,32,158,Smoke,963,376,995,534
1118.png,29,218,Smoke,1164,333,1193,551
1118.png,124,174,Smoke,1254,377,1378,551
1118.png,179,109,Smoke,1741,457,1920,566
1118.png,76,250,Smoke,1615,390,1691,640
1118.png,99,59,Smoke,1689,575,1788,634
1118.png,50,128,Smoke,1431,421,1481,549
1118.png,99,57,Smoke,1771,391,1870,448
1118.png,55,80,Smoke,546,424,601,504
1118.png,23,113,Smoke,1214,470,1237,583
1118.png,57,57,Smoke,1773,313,1830,370
1119.png,80,48,Smoke,414,514,494,562
1119.png,101,107,Smoke,635,446,736,553
1119.png,97,151,Smoke,814,393,911,544
1119.png,111,246,Smoke,1032,305,1143,551
1119.png,32,158,Smoke,963,377,995,535
1119.png,29,218,Smoke,1164,331,1193,549
1119.png,124,174,Smoke,1254,377,1378,551
1119.png,179,109,Smoke,1741,457,1920,566
1119.png,76,250,Smoke,1615,390,1691,640
1119.png,99,59,Smoke,1689,574,1788,633
1119.png,50,128,Smoke,1431,421,1481,549
1119.png,99,57,Smoke,1771,391,1870,448
1119.png,55,80,Smoke,546,424,601,504
1119.png,23,113,Smoke,1214,469,1237,582
1119.png,57,57,Smoke,1773,313,1830,370
1120.png,80,48,Smoke,414,514,494,562
1120.png,101,107,Smoke,635,446,736,553
1120.png,97,151,Smoke,814,394,911,545
1120.png,111,246,Smoke,1030,308,1141,554
1120.png,32,158,Smoke,963,376,995,534
1120.png,29,218,Smoke,1164,331,1193,549
1120.png,124,174,Smoke,1254,377,1378,551
1120.png,179,109,Smoke,1741,457,1920,566
1120.png,76,250,Smoke,1615,390,1691,640
1120.png,99,59,Smoke,1688,574,1787,633
1120.png,50,128,Smoke,1431,421,1481,549
1120.png,99,57,Smoke,1771,391,1870,448
1120.png,55,80,Smoke,546,424,601,504
1120.png,23,113,Smoke,1214,470,1237,583
1120.png,57,57,Smoke,1773,313,1830,370
1121.png,80,48,Smoke,414,514,494,562
1121.png,101,107,Smoke,635,446,736,553
1121.png,97,151,Smoke,814,393,911,544
1121.png,111,246,Smoke,1030,307,1141,553
1121.png,32,158,Smoke,963,376,995,534
1121.png,29,218,Smoke,1164,333,1193,551
1121.png,124,174,Smoke,1254,377,1378,551
1121.png,179,109,Smoke,1741,457,1920,566
1121.png,76,250,Smoke,1614,390,1690,640
1121.png,99,59,Smoke,1688,574,1787,633
1121.png,50,128,Smoke,1431,421,1481,549
1121.png,99,57,Smoke,1771,391,1870,448
1121.png,55,80,Smoke,546,424,601,504
1121.png,23,113,Smoke,1214,470,1237,583
1121.png,57,57,Smoke,1773,313,1830,370
1121.png,55,80,Smoke,546,424,601,504
1121.png,23,113,Smoke,1214,469,1237,582
1122.png,80,48,Smoke,414,514,494,562
1122.png,101,107,Smoke,635,446,736,553
1122.png,97,151,Smoke,814,393,911,544
1122.png,111,246,Smoke,1030,308,1141,554
1122.png,32,158,Smoke,963,376,995,534
1122.png,29,218,Smoke,1164,331,1193,549
1122.png,124,174,Smoke,1254,377,1378,551
1122.png,182,109,Smoke,1738,455,1920,564
1122.png,76,250,Smoke,1613,390,1689,640
1122.png,99,59,Smoke,1688,574,1787,633
1122.png,50,128,Smoke,1431,421,1481,549
1122.png,99,57,Smoke,1771,391,1870,448
1122.png,57,57,Smoke,1773,313,1830,370
1122.png,55,80,Smoke,546,424,601,504
1122.png,23,113,Smoke,1214,470,1237,583
1123.png,80,48,Smoke,414,514,494,562
1123.png,101,107,Smoke,635,446,736,553
1123.png,97,151,Smoke,814,395,911,546
1123.png,111,246,Smoke,1030,306,1141,552
1123.png,32,158,Smoke,963,376,995,534
1123.png,29,218,Smoke,1164,331,1193,549
1123.png,124,174,Smoke,1254,377,1378,551
1123.png,179,109,Smoke,1741,457,1920,566
1123.png,76,250,Smoke,1613,390,1689,640
1123.png,99,59,Smoke,1688,574,1787,633
1123.png,50,128,Smoke,1431,421,1481,549
1123.png,99,57,Smoke,1771,391,1870,448
1123.png,57,57,Smoke,1773,313,1830,370
1124.png,80,48,Smoke,414,514,494,562
1124.png,101,107,Smoke,635,446,736,553
1124.png,97,151,Smoke,814,394,911,545
1124.png,111,246,Smoke,1030,306,1141,552
1124.png,32,158,Smoke,963,376,995,534
1124.png,29,218,Smoke,1164,331,1193,549
1124.png,124,174,Smoke,1254,377,1378,551
1124.png,179,109,Smoke,1741,457,1920,566
1124.png,76,250,Smoke,1613,390,1689,640
1124.png,99,59,Smoke,1688,574,1787,633
1124.png,50,128,Smoke,1431,421,1481,549
1124.png,99,57,Smoke,1771,391,1870,448
1124.png,55,80,Smoke,546,424,601,504
1124.png,23,113,Smoke,1214,471,1237,584
1124.png,57,57,Smoke,1773,313,1830,370
1125.png,80,48,Smoke,414,514,494,562
1125.png,101,107,Smoke,635,446,736,553
1125.png,97,151,Smoke,814,395,911,546
1125.png,111,246,Smoke,1030,307,1141,553
1125.png,32,158,Smoke,963,376,995,534
1125.png,29,218,Smoke,1164,331,1193,549
1125.png,124,174,Smoke,1254,377,1378,551
1125.png,179,109,Smoke,1741,457,1920,566
1125.png,76,250,Smoke,1613,390,1689,640
1125.png,99,59,Smoke,1688,574,1787,633
1125.png,50,128,Smoke,1431,421,1481,549
1125.png,99,57,Smoke,1771,391,1870,448
1125.png,55,80,Smoke,546,424,601,504
1125.png,23,113,Smoke,1214,470,1237,583
1125.png,57,57,Smoke,1773,313,1830,370
1126.png,80,48,Smoke,414,514,494,562
1126.png,101,107,Smoke,635,446,736,553
1126.png,97,151,Smoke,814,394,911,545
1126.png,111,246,Smoke,1030,308,1141,554
1126.png,32,158,Smoke,963,376,995,534
1126.png,29,218,Smoke,1164,333,1193,551
1126.png,124,174,Smoke,1254,377,1378,551
1126.png,179,109,Smoke,1741,457,1920,566
1126.png,76,250,Smoke,1614,390,1690,640
1126.png,99,59,Smoke,1688,574,1787,633
1126.png,50,128,Smoke,1431,421,1481,549
1126.png,99,57,Smoke,1771,391,1870,448
1126.png,55,80,Smoke,546,424,601,504
